row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4.mzML Peak area,6.mzML Peak area,1.mzML Peak area,2.mzML Peak area,10.mzML Peak area,12.mzML Peak area,9.mzML Peak area,3.mzML Peak area,11.mzML Peak area,8.mzML Peak area,7.mzML Peak area,5.mzML Peak area,30.mzML Peak area,21.mzML Peak area,28.mzML Peak area,20.mzML Peak area,19.mzML Peak area,36.mzML Peak area,13.mzML Peak area,18.mzML Peak area,24.mzML Peak area,15.mzML Peak area,14.mzML Peak area,35.mzML Peak area,38.mzML Peak area,40.mzML Peak area,41.mzML Peak area,22.mzML Peak area,29.mzML Peak area,32.mzML Peak area,34.mzML Peak area,33.mzML Peak area,16.mzML Peak area,23.mzML Peak area,17.mzML Peak area,47.mzML Peak area,37.mzML Peak area,A20.mzML Peak area,42.mzML Peak area,A10.mzML Peak area,39.mzML Peak area,52.mzML Peak area,44.mzML Peak area,31.mzML Peak area,27.mzML Peak area,48.mzML Peak area,26.mzML Peak area,25.mzML Peak area,Blank_2.mzML Peak area,Blank_6.mzML Peak area,Blank_5.mzML Peak area,A12.mzML Peak area,A22.mzML Peak area,B12.mzML Peak area,54.mzML Peak area,A11.mzML Peak area,46.mzML Peak area,45.mzML Peak area,43.mzML Peak area,49.mzML Peak area,Blank_3.mzML Peak area,Blank_1.mzML Peak area,Blank_4.mzML Peak area,SixMix_3.mzML Peak area,SixMix_4.mzML Peak area,B22.mzML Peak area,B20.mzML Peak area,A21.mzML Peak area,51.mzML Peak area,B11.mzML Peak area,53.mzML Peak area,50.mzML Peak area,SixMix_1.mzML Peak area,SixMix_2.mzML Peak area,SixMix_0.mzML Peak area,SixMix_7.mzML Peak area,B10.mzML Peak area,A31.mzML Peak area,A32.mzML Peak area,B32.mzML Peak area,C11.mzML Peak area,B21.mzML Peak area,C10.mzML Peak area,SixMix_8.mzML Peak area,B31.mzML Peak area,SixMix_5.mzML Peak area,C30.mzML Peak area,B30.mzML Peak area,SixMix_9.mzML Peak area,SixMix_6.mzML Peak area,C22.mzML Peak area,C32.mzML Peak area,C12.mzML Peak area,C20.mzML Peak area,A30.mzML Peak area,C21.mzML Peak area,PoolQC_5.mzML Peak area,C31.mzML Peak area,PoolQC_2.mzML Peak area,PoolQC_6.mzML Peak area,PoolQC_12.mzML Peak area,PoolQC_11.mzML Peak area,PoolQC_8.mzML Peak area,PoolQC_1.mzML Peak area,PoolQC_10.mzML Peak area,PoolQC_3.mzML Peak area,PoolQC_4.mzML Peak area,PoolQC_7.mzML Peak area,PoolQC_9.mzML Peak area,
3435,422.31092006555326,3.6801345,,,,,,,,,,,9386.135,4530.854,2397.8777,1752.3718,5706.429,1678.4248,0,4744.9834,4165.788,0,352.49118,4468.2705,14984.469,2324.6455,11171.215,3045.0735,9254.6045,383.9187,15226.002,0,18021.139,8298.739,18010.06,483.18976,8757.344,18664.465,18495.791,30061.744,7953.4897,30061.5,0,16556.271,769.4624,30719.777,0,777.54047,3200.4395,18951.5,25593.389,10975.954,11183.234,10723.74,377.10693,21819.89,638.57495,0,387.42468,665.33105,364.3849,712.4614,756.9083,8773.822,13275.801,22106.637,13677.628,8561.767,405.6496,409.01624,356.87082,22235.45,427.02954,844.17346,1104.8925,850.40314,1748.2592,29232.79,19345.852,13223.926,29224.842,17711.943,9945.295,16717.83,2003.1859,1179.18,1049.406,1124.9344,17774.967,23872.674,23220.951,50966.496,0,38936.87,0,860.907,48953.742,821.56287,0,50906.03,1274.9828,1681.0244,0,0,0,0,20763.99,0,33698.48,0,36206.363,16480.543,24554.686,15860.967,19410.94,32644.34,16527.652,33094.414,39600.816,24919.094,21012.71,
7948,422.32589123744793,6.6507616,,,,,,,,,,,0,0,138732.22,175232.12,144210.8,222584.83,0,21930.3,41101.42,0,0,0,5456.411,48755.426,2600.5488,57295.484,42303.535,0,0,0,0,0,0,0,52367.56,0,0,0,195063.2,0,0,0,0,0,0,0,4498.3633,2749.9226,0,15267.137,125718.85,20077.195,0,0,0,0,0,0,305.8706,0,0,3293.9343,16166.658,0,161585.45,62445.336,0,0,0,0,0,226.62282,0,0,0,0,0,31832.51,0,0,8536.91,0,0,0,724.58246,0,0,9622.612,3147.3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14813.746,0,0,0,0,0,68858.445,4411.0273,5297.9067,0,3929.3938,2557.0508,2464.2778,0,11216.946,
7000,422.32593828899155,6.175396,,,,,,,,,,,0,0,10083.98,4149.5137,2875.788,23699.764,6575.203,4165.2305,3394.4934,6568.425,3934.1233,0,1235.4368,2590.3345,3575.275,9457.246,2021.1105,7255.775,673.33813,9255.008,1427.9353,0,0,7698.5137,8831.386,0,2431.602,580.4199,9371.157,0,8751.994,448.40894,3567.2153,0,2682.355,11328.102,0,1212.2822,220.7098,337.82037,3082.582,5554.355,9021.363,1727.26,10627.966,6549.485,10261.441,11725.682,286.5896,0,0,5427.348,0,0,20507.121,21196.459,9480.136,12369.979,5755.279,1152.79,0,0,0,0,0,425.6098,649.8773,2429.2866,1547.9187,795.2068,1872.6106,681.7796,0,0,559.2659,0,1186.7866,0,867.9543,2344.5215,4142.134,1104.5846,7028.599,0,1294.2126,0,8900.272,1894.5566,0,0,15337.773,8632.665,6756.8594,8145.6216,5523.1494,14844.711,4799.2476,10841.412,13234.227,10138.041,6412.2046,0,8939.184,12256.851,12248.018,10124.299,10390.742,4400.24,9233.171,
6350,422.3470385475499,5.643796,,,,320,,,,,,,6717.626,34397.598,43392.312,35444.113,28659.951,39927.785,1661170.0,21138.658,12126.76,2443897.5,3030939.8,27575.223,0,32807.477,0,37033.336,19261.799,0,4064.8281,2752508.5,23823.44,6199.2734,8507.271,0,0,0,0,6479.983,0,0,0,0,2516103.0,40995.62,2393440.2,0,0,0,0,0,0,0,0,0,1145689.1,0,1228507.5,843979.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661140.0,0,617929.6,1119020.9,1412110.9,1259434.9,1079195.0,931158.5,1001960.56,699471.56,625838.94,833311.8,1271328.0,
7550,422.3472350391004,6.2715077,,,,89,116,[M+NH4]+,,2,7550;7208,404.31334,1597.8594,0,0,0,0,0,140484.2,0,2298.6697,112291.14,67435.1,0,0,0,0,0,0,0,5996.398,57727.35,0,0,1201.4717,0,0,0,1460.5726,1526.1276,0,0,231.08975,0,63281.188,0,57552.434,2205.5532,0,0,1572.4104,0,0,0,1184.7646,0,64763.99,0,81511.59,118999.89,0,0,0,0,0,0,0,0,1108.6001,0,0,0,0,0,0,0,0,0,0,0,1234.758,0,2151.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112710.125,0,136140.69,64377.67,5493.25,7507.0547,52050.934,97470.18,4827.531,101875.1,117743.88,33197.176,26127.594,
7043,422.38344696579924,6.194383,,,,,,,,,,,10972.373,78068.49,93915.45,93680.79,80888.39,81952.68,57702.383,64137.293,54638.008,84119.07,95790.93,78265.88,39725.844,62056.492,46398.188,69576.805,49394.68,79358.375,49896.492,79557.42,81027.66,72157.375,57117.99,99776.51,81334.45,60217.594,33944.54,26685.014,93632.53,79095.28,67657.36,82373.58,73322.81,79512.805,80022.625,58519.254,58778.418,42212.848,16873.576,34834.305,84290.195,58228.043,59444.613,64982.75,62779.203,82959.4,67482.94,54891.953,77060.914,93535.91,93352.05,49437.363,55616.12,76869.2,72879.984,82272.28,60316.75,71781.25,101367.836,68739.56,64051.176,41916.996,79348.33,67579.0,75746.2,69898.91,66117.79,83568.61,39333.17,75403.76,52735.004,75583.69,51530.59,53287.363,159103.19,85552.93,67518.7,55074.707,34036.89,29581.973,83728.734,31825.283,88070.625,86045.555,53517.523,61059.426,68903.65,67076.88,87476.445,85991.62,36719.168,71356.67,76692.09,63207.465,51916.67,52207.875,16595.002,52449.043,36043.668,51784.242,72312.16,52390.973,73195.055,61134.043,80360.73,42114.312,43942.703,49507.156,61358.008,
6688,422.3835572099447,5.9575887,,,,,,,,,,,8308.647,43320.32,3065.7856,9303.752,18440.902,8212.229,48690.332,21330.219,10673.542,66611.37,73844.99,75487.25,0,14829.257,0,11465.053,5311.462,0,56266.176,55232.29,19694.854,58545.18,19847.18,906.5215,778.21423,0,0,28332.867,0,0,0,343.67465,48557.35,8028.3896,90870.055,0,0,0,0,0,0,0,0,0,39405.28,0,74715.98,28104.377,0,0,0,0,0,0,0,0,0,0,845.8553,0,0,0,0,0,0,1286.83,0,0,0,607.83636,0,1017.2272,0,0,4978.7754,0,0,0,0,0,0,0,417.70938,0,0,0,871.1314,0,0,0,0,0,0,0,0,0,15000.967,0,6956.942,25251.89,59860.543,28344.723,32827.21,19836.014,30522.68,38540.98,20846.748,45000.72,12308.53,
5178,423.1093355671368,4.9432836,,,,275,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10904.809,1016.5232,0,0,0,2786.6711,1407.681,1063.3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.60022,0,0,0,0,0,27393.037,0,0,0,0,0,6398.119,875.4049,0,0,0,0,922.7356,0,0,0,0,477.63806,0,0,8063.584,0,767.3644,0,0,4274.214,0,0,4034.7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3698,423.1689485744677,3.8070362,,,,137,,,,,,,0,0,8751.195,0,16167.697,0,1.0102579E7,0,7742.573,8605857.0,8718023.0,0,58053.223,21218.66,56350.527,0,0,1.4516263E7,9656.184,1.4780415E7,15109.654,2500.9275,0,1.171103E7,94205.02,113382.11,126662.34,0,31475.709,47897.79,1.2575748E7,82288.78,1.1889755E7,0,1.2900162E7,1.602959E7,49555.535,0,74843.15,5569.832,88259.82,25944.21,1.2526643E7,23845.105,1.9712608E7,1.2496218E7,1.7578886E7,1.8778222E7,0,1419.1749,1197.3793,0,0,0,0,0,1.3124843E7,1.5500013E7,1.3449195E7,113733.57,0,0,9305.083,952.4203,373.48987,0,1740.0874,6088.368,110802.45,8269.761,0,133459.86,0,0,0,0,0,0,910.1554,0,1.1167477E7,0,1.4259897E7,9699.916,1571.5409,372.00928,2.692964E7,0,354.40842,0,2.7611044E7,2.5676796E7,1.3666949E7,1.8667032E7,0,2.4625062E7,1.5635989E7,2.8538374E7,1.2999664E7,1.5084393E7,1.2330675E7,1.4208145E7,1.552602E7,1.3329137E7,1.3560312E7,1.3451119E7,1.2926709E7,1.5508467E7,1.403618E7,
4149,423.24668637779615,4.127869,,,,94,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154571.08,0,0,0,0,0,113082.45,0,6123.58,11109.379,0,0,5411.694,141688.88,0,0,0,0,239311.36,0,21323.646,7938.2324,9840.19,0,0,239125.12,0,0,209787.05,909.57794,1815.9796,0,0,0,7665.327,12310.7295,18914.531,0,4607.91,183459.89,321794.5,254688.53,6974.0205,0,0,0,0,0,38748.844,23933.83,11025.829,8672.392,22618.258,0,8573.094,0,0,0,0,15809.683,7825.805,34299.758,35455.062,291660.38,38950.64,338459.3,0,40897.074,0,731268.44,55667.156,0,0,758702.8,586183.75,319198.38,567190.44,17360.62,709865.44,32075.96,885531.1,79187.31,76254.7,58365.99,68401.74,86883.61,78774.2,68027.39,81396.74,74664.29,77042.61,81445.336,
1806,423.27446924614014,2.8558097,,,,201,,,,,,,158851.33,39332.527,12253.162,19319.648,12718.093,22443.459,216530.69,23801.38,31206.47,51739.098,181673.66,71084.11,24953.266,12015.43,20231.717,12908.979,3706.8398,254073.66,126894.17,214744.25,162472.9,99834.99,195501.42,300258.62,14449.334,53879.957,98614.53,296467.97,9048.683,58762.977,169916.38,37155.637,143064.0,90468.27,286073.84,567383.1,44729.633,14170.964,116568.4,16110.734,4300.412,7968.636,304857.72,112039.65,280238.94,152415.05,418962.34,629163.2,0,0,0,21495.613,9064.708,39274.754,6540.126,16226.023,298722.0,348370.56,143029.2,49185.01,0,0,0,0,0,110371.734,49045.54,9485.164,132161.28,79210.64,17309.488,46225.84,0,0,0,0,46396.316,26655.191,29567.256,296096.94,162837.94,193516.11,233167.28,0,125430.83,0,361299.2,160829.2,0,0,732724.8,242671.5,328808.06,595115.25,16175.822,577299.56,640131.0,741256.75,620616.0,546879.5,144273.56,220313.98,320534.47,691283.7,252044.47,495674.03,733488.56,472905.5,257588.17,
2720,423.2848870478981,3.2283354,,,,,,,,,,,88118.47,44903.793,0,0,0,0,0,0,0,0,0,50271.78,0,0,0,0,0,0,29416.475,0,31516.281,70036.92,92117.45,0,0,3476.2837,26683.305,46879.836,0,33922.14,0,31540.496,0,23023.234,0,0,0,0,30989.105,0,0,0,0,9666.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17270.469,0,0,0,0,0,0,0,0,20624.113,0,0,42609.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.9125,0,
8889,423.30769937967955,7.1408033,,,,382,,,,,,,0,0,142609.39,114359.18,156514.16,151420.11,1327.0333,112452.445,120216.46,0,0,0,28940.52,159068.58,35988.297,137428.23,82025.3,0,0,0,0,0,0,0,11005.924,0,0,0,36378.938,0,0,0,0,0,0,0,20201.82,89389.58,0,66839.56,54954.594,23463.93,0,0,0,0,0,0,0,0,0,85095.1,92527.45,0,88040.266,60847.785,0,0,0,0,0,0,0,0,0,0,0,40247.715,0,0,15577.098,0,0,0,0,0,0,67050.81,64384.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62454.58,0,2859.0781,0,5557.588,3709.8772,3885.8787,0,5764.0977,2977.229,1686.9329,0,1436.5985,2518.1528,5173.169,
8017,423.3098784443051,6.726131,,,,,,,,,,,0,0,0,0,4125.618,1711.7017,0,7070.5586,11681.564,0,0,0,0,9330.916,0,3344.0554,14533.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16069.147,0,5621.9053,0,0,0,0,0,0,0,0,0,0,0,16392.441,6574.2715,0,0,8860.014,0,0,0,0,0,0,0,0,0,0,0,1996.0201,0,0,0,0,0,0,0,0,0,8404.041,1726.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11077.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4077,423.3210865116361,4.0693593,,,,79,,,,,,,0,0,0,0,1433.1182,1230.2549,2395.8164,891.13257,3285.2212,6100.8003,2536.0347,0,0,589.9057,0,309.10272,1737.3663,8518.6455,1859.597,8229.256,4539.3506,1135.3983,1344.0901,6486.635,689.9328,2875.9487,6804.527,6880.7964,550.6815,4976.5596,9102.462,5060.977,3615.9873,5482.574,7039.5625,11087.814,0,1451.6128,7121.9507,338.74124,0,284.3175,8869.597,8257.22,15112.628,6815.3037,10037.924,14486.521,0,0,0,0,1681.9053,6532.6733,0,907.1073,6969.4453,9580.264,7717.9688,3725.4902,0,0,0,0,0,11967.257,5140.943,3123.251,7290.1074,3160.5132,423.8952,1847.3934,0,0,0,0,4647.0903,4579.727,5150.8276,6270.177,4893.9404,10027.644,4635.666,0,13493.9,0,11039.397,16221.129,0,0,8606.152,11943.813,4491.8877,5586.369,5439.7534,10063.895,13470.773,12792.111,6648.929,21144.104,12992.91,15116.71,19307.768,13922.426,15901.465,14033.373,18465.074,12704.575,15163.666,
8509,423.32291153089864,6.980037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891.9907,0,0,1248.7539,0,4231.25,9056.255,0,0,0,0,0,0,0,0,0,506.12033,2402.4736,3898.9194,1603.4602,0,0,1476.5927,0,1492.6018,0,0,0,4447.456,0,264.7544,1077.543,1869.9868,0,0,0,0,507.1233,0,0,1182.5269,0,0,0,0,0,0,0,0,0,0,0,1774.1571,0,297.0077,0,0,0,0,0,0,0,482.57468,0,0,3615.424,766.3373,3415.1926,0,0,0,14257.989,0,0,0,6785.824,15750.567,3956.367,8794.144,886.96515,8497.483,0,3204.1924,0,0,0,0,0,0,0,0,0,0,0,
9864,423.32542690410276,7.6086364,,,,121,,,,,,,0,0,662.8517,0,487.39374,0,4299.1484,0,699.2831,3830.642,1169.1912,904.21423,5545.633,0,6464.981,0,3889.4277,503.34412,3543.5996,2795.8313,1154.7029,2336.0762,0,3526.9092,9967.297,0,889.64197,1068.8252,13182.484,3314.4907,899.91077,0,0,4428.618,1922.6067,3564.0474,2666.585,373.02603,1400.5841,0,11565.172,3462.238,3878.8677,0,6051.0347,0,3745.331,12455.617,0,0,0,0,887.6399,0,9039.841,229.93236,3905.0278,4381.247,679.05023,594.60876,0,0,0,0,0,0,0,0,0,0,3299.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827.0364,0,0,0,1545.3234,4280.8633,0,1321.9036,0,1933.7048,4291.9077,400.60614,17214.467,8953.53,4966.3857,2222.3137,5881.6953,9435.869,5155.067,22911.367,20575.402,14644.482,1514.64,
6363,423.3504884040783,5.6465893,,,,,,,,,,,0,0,0,0,0,0,387977.47,0,0,543164.4,688023.75,0,0,0,0,0,0,0,0,599721.94,0,0,0,0,0,0,0,0,0,0,0,0,184693.47,0,568110.75,0,0,0,0,0,0,0,0,0,172632.72,0,294429.3,159285.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92643.836,0,64134.086,241470.5,229388.73,295435.06,210758.52,192270.97,179064.53,140664.6,131069.01,182977.0,281030.06,
6698,423.361190549649,5.993075,,,,124,,,,,,,18017.416,10825.981,1811.6318,5800.5054,3314.8425,999.2167,0,0,2922.5962,0,0,6744.7036,0,0,0,0,0,0,26701.938,0,31270.86,24146.125,8527.895,0,0,12852.773,16556.793,7565.4,397.94763,9656.468,0,18414.688,0,26000.295,0,246.83792,0,0,18794.576,0,896.4918,1448.4731,762.84357,24170.018,0,0,0,0,0,0,0,0,0,18370.074,0,0,1264.6704,762.5293,0,15653.986,0,0,0,0,0,25435.654,29880.11,0,24940.94,23021.533,449.25793,15555.36,0,0,0,0,33763.996,1197.3771,0,44069.043,729.58417,22090.85,416.55432,0,42610.586,0,851.32117,34764.164,0,0,1714.6812,991.0171,0,3531.968,688.7787,3181.0322,0,1365.6399,8975.109,4470.665,0,0,0,0,0,0,4184.831,0,0,
1694,423.7364261444366,2.8064432,,,,256,,,,,,,20459.309,8379.493,0,0,0,0,79743.99,0,0,29362.477,17911.87,4433.121,0,0,0,0,0,32145.0,20468.576,46491.68,65851.734,27528.316,45347.16,34938.133,0,17640.098,49392.375,55705.992,0,12537.44,17311.738,4695.4033,14609.031,29106.424,39161.29,130278.87,0,0,55099.434,0,0,0,23103.92,53052.387,38733.574,12426.992,65029.68,127229.94,0,0,0,1246.024,0,10031.041,0,0,51265.938,53239.98,0,13537.903,0,0,0,0,0,37404.91,21427.402,0,53058.215,46419.457,0,7051.795,0,0,0,0,7139.575,0,1716.3357,107965.23,0,64639.21,9287.018,0,54639.887,0,17204.846,72741.88,0,0,24544.715,15341.455,44883.957,17891.87,0,43901.688,35659.773,44048.613,20495.475,45185.33,4808.3203,0,88140.72,87483.18,52473.19,43697.566,77486.91,100583.65,27307.916,
5197,424.28150546510955,4.968967,,,,,,,,,,,7024.8413,2352.8909,23319.842,13022.208,25913.842,34313.125,975.3078,38185.246,28568.63,913.83606,1004.3264,2204.616,18921.365,91403.7,52913.305,51290.527,49957.105,0,5546.507,1073.0427,3380.1108,7688.0337,9413.712,1281.6687,5124.1514,5459.773,3019.2388,2228.7852,16539.402,8806.205,645.2717,6915.5703,831.60126,4623.2754,4112.8486,0,14006.381,74198.21,3903.5132,53171.375,7617.0757,17856.375,0,5934.3,591.8651,0,638.401,2360.895,0,0,0,53475.17,67388.79,4081.2021,15082.173,26283.11,0,0,0,5270.483,0,0,0,0,0,1270.0936,3259.2358,69586.695,6675.451,5975.0747,27396.857,5006.8276,0,0,0,0,5506.291,72116.31,87580.2,1517.9021,0,6332.3555,0,0,9029.7295,0,0,3706.8848,0,0,0,0,0,0,28530.781,0,28815.436,0,24109.963,29742.42,21571.357,24592.873,23970.242,23267.746,20773.984,22290.295,18977.113,16612.666,23291.006,
3200,424.2897659146624,3.5024428,,,,,,,,,,,36084.016,25618.41,20588.588,40432.117,35303.785,57418.73,23569.363,35450.504,33968.5,33106.87,22146.648,43623.055,11061.424,29427.76,7370.4355,29206.975,33118.39,10838.303,30119.885,11817.892,23276.258,32872.152,35089.66,11988.394,8783.625,17163.37,5401.595,28808.627,15236.867,45858.297,14457.801,20979.568,31427.342,33133.39,21300.32,0,26434.95,0,4151.896,0,6252.949,19449.576,5713.1006,14641.83,20738.992,1143.8203,28655.012,10393.034,0,0,0,0,0,0,23226.543,0,2046.1434,915.767,3223.0317,8757.716,0,0,0,0,0,0,0,0,2124.6172,0,12943.875,11139.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5115.8784,0,21005.207,18051.701,42569.707,42980.383,28429.984,36167.133,41622.805,22018.232,6877.137,23211.584,37182.254,
3169,424.30532137115125,3.5585792,,,,371,,,,,,,0,0,0,0,0,0,7609.474,0,0,8435.271,5261.7095,0,0,0,0,0,0,9966.478,2401.8494,10077.847,3714.5454,2250.6013,1415.7075,10656.065,0,1114.4805,3813.4705,3071.6423,0,5381.6562,12765.564,1851.4233,12512.688,1679.4647,7417.8325,20113.176,0,0,2150.4915,0,0,0,10620.528,8897.751,9809.177,9169.009,17655.523,2457.6196,0,0,0,0,0,1371.5809,0,0,10052.297,12790.558,15479.996,656.79895,0,0,0,0,0,6179.7275,5412.551,0,3001.003,2720.9426,0,555.06946,0,0,0,0,3004.6587,0,0,17783.34,7498.0405,11953.283,7435.09,0,8347.062,0,6758.791,12849.4375,0,0,2093.2837,12190.801,5254.2437,11876.113,0,11421.16,12201.354,9506.666,17116.111,15347.706,19116.281,15378.986,13484.492,22049.646,1692.637,19579.434,2892.001,14213.349,11879.84,
3445,424.305400406426,3.647933,,,,136,,,,,,,17529.996,13084.074,0,0,0,0,7609.474,0,0,7762.2456,7659.6797,11366.267,0,0,0,0,0,9768.68,18210.312,10077.847,28718.203,21814.533,22137.139,10656.065,0,16051.091,21640.951,32866.78,0,31695.537,11721.953,24151.18,12512.688,27033.645,11190.706,9278.133,0,0,24446.172,0,0,0,2589.4858,32760.486,20051.318,8664.086,16608.365,16840.682,0,0,0,0,0,23138.885,0,0,11277.208,14318.149,14182.624,22089.652,0,0,0,0,0,36297.266,40020.26,0,23514.285,18289.646,0,14009.919,0,0,0,0,20375.127,0,0,82835.62,7498.0405,44593.227,7435.09,0,40361.867,0,6758.791,44791.582,0,0,1647.5171,12190.801,5254.2437,11859.26,0,11421.16,12201.354,9506.666,26995.408,15347.706,16471.383,12386.698,13484.492,18131.703,1692.637,15877.332,2892.001,11599.943,1441.1671,
9860,424.33176211985256,7.6084013,,,,121,,,,,,,0,0,885.6196,0,421.93658,3917.708,1808.2825,0,1803.0536,1097.9924,0,1131.8412,867.45074,0,1340.7614,0,0,256.5571,972.1898,5043.559,0,1959.4098,0,6544.7236,8654.611,0,0,0,9411.77,559.8899,235.13411,252.99167,0,1982.6868,1301.6267,1288.7273,879.25653,0,189.93867,0,12227.529,3464.0679,2378.2935,0,4243.7383,0,3087.6392,8162.138,0,0,0,0,0,0,5041.4336,0,2040.582,4329.8994,574.3148,0,0,0,0,0,0,0,0,0,0,0,2615.9685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910.103,0,0,0,341.21838,2410.3806,0,236.75024,0,746.8486,4765.1094,407.4043,8238.671,6714.2666,10230.785,2604.2168,8393.767,5135.865,7998.249,9438.527,8290.426,8108.3735,7354.0547,
9767,424.34142767208476,7.565287,,,,,,,,,,,0,0,0,0,0,0,9811.832,0,0,2548.1562,5474.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420.4553,0,0,0,0,0,0,0,0,0,0,0,0,1717.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390.5635,0,4104.0825,1210.9174,0,450.1875,0,3595.7043,0,3558.881,1306.8384,664.3094,0,
7042,424.3415080464589,6.300014,,,,,,,,,,,0,0,35865.81,22537.234,330196.9,53122.727,0,29647.684,23177.834,0,0,0,202659.66,59607.023,221553.61,65170.332,40094.656,0,0,0,0,0,0,0,370207.34,0,0,0,15425.265,0,0,0,0,0,0,0,170046.94,167716.78,0,66009.06,49510.36,23092.809,0,0,0,0,0,0,0,0,0,201505.14,0,0,57193.082,396895.2,0,0,0,0,0,0,0,0,0,0,0,298145.3,0,1770.6111,79554.336,0,0,0,0,0,0,194169.88,2511.1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356981.78,0,1965.7374,0,14341.963,20475.488,8072.3047,5010.96,42926.4,7256.592,5518.3096,3046.0928,18647.602,2727.394,8589.343,
7464,424.3415728246999,6.4168534,,,,540,,,,,,,0,0,1740131.4,1791580.9,1230834.1,2448515.8,0,854610.44,757102.7,0,0,0,677598.0,1110152.1,604578.4,1324999.6,1161196.6,0,0,0,0,0,0,0,1423652.8,0,0,0,2358123.8,0,0,0,0,0,0,0,499998.75,635755.2,0,543486.44,1408455.8,827315.44,0,0,0,906.4565,0,0,0,0,0,838527.75,663642.7,0,2605116.2,1910682.5,3325.3909,0,0,0,0,0,0,0,0,0,0,1316308.2,0,1511.7155,611471.0,0,0,0,0,0,0,666427.56,432807.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387491.8,0,249683.44,0,261734.42,276350.38,603281.8,557898.44,445604.22,375631.5,566674.94,311116.88,313327.84,328048.12,631577.5,
5023,424.3416809228332,4.8862653,,,,,,,,,,,0,0,8024.8887,1004.3845,7221.37,9829.396,0,14847.507,21784.887,0,0,0,1205.3232,25798.42,0,10608.424,34275.14,0,0,0,0,0,0,0,0,0,0,0,5128.224,0,0,0,0,0,0,0,0,0,0,5480.7075,0,388.28436,0,0,0,0,0,0,0,0,0,0,5767.0195,0,1668.0132,0,0,0,0,0,0,0,0,0,0,3646.9685,0,0,0,0,0,0,0,0,0,0,1668.3472,2700.171,1164.5927,1016.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3078.2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8511,424.34183661725746,6.9724317,,,,,,,,,,,0,0,64224.633,43477.67,71725.68,118784.84,0,55964.2,81749.48,0,0,0,23138.19,76819.57,22095.717,81620.586,100271.46,0,0,0,0,0,0,0,26050.2,0,0,0,87281.07,0,0,0,0,0,0,0,3487.7393,0,0,0,29913.549,23008.867,0,0,0,0,0,0,0,0,0,0,0,0,59023.977,1886.4624,0,0,0,0,0,0,0,0,0,0,0,957.52875,0,0,19879.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531.6189,0,0,0,0,0,0,0,0,0,0,0,12549.072,3566.845,0,0,4679.375,0,3126.9492,4246.7695,5443.834,0,5140.077,
